case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,39,2022-04-22,2022-04-25,2022-04-26,True,34049.4609375,33240.1796875,33240.1796875,34273.88671875,33240.1796875,34273.88671875,0.0035625002346932,completed,,1033.70703125,3.109811802969063,3.109811802969063
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,40,2022-04-25,2022-04-26,2022-04-27,True,33240.1796875,33301.9296875,33301.9296875,33677.34375,33301.9296875,33677.34375,0.0034313332289457,completed,,375.4140625,1.127304231384865,1.127304231384865
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,41,2022-04-26,2022-04-27,2022-04-28,True,33301.9296875,33916.390625,33916.390625,33412.8828125,33916.390625,33412.8828125,0.0035786661319434,completed,,-503.5078125,-1.484556001453943,1.484556001453943
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,42,2022-04-27,2022-04-28,2022-04-29,True,33916.390625,32977.2109375,32977.2109375,33516.5078125,32977.2109375,33516.5078125,0.0034110411070287,completed,,539.296875,1.6353622992014134,1.6353622992014134
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,43,2022-04-28,2022-04-29,2022-05-02,True,32977.2109375,33061.5,33061.5,33796.140625,33061.5,33796.140625,0.0035862908698618,completed,,734.640625,2.222042632669419,2.222042632669419
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,44,2022-04-29,2022-05-02,2022-05-03,True,33061.5,33128.7890625,33128.7890625,33312.13671875,33128.7890625,33312.13671875,0.0036233752034604,completed,,183.34765625,0.553439052372547,0.553439052372547
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,45,2022-05-02,2022-05-03,2022-05-04,True,33128.7890625,34061.05859375,34061.05859375,33130.625,34061.05859375,33130.625,0.0036035408265888,completed,,-930.43359375,-2.7316637596246904,2.7316637596246904
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,46,2022-05-03,2022-05-04,2022-05-05,True,34061.05859375,32997.96875,32997.96875,33199.28515625,32997.96875,33199.28515625,0.0037218336947262,completed,,201.31640625,0.6100872686292244,0.6100872686292244
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,47,2022-05-04,2022-05-05,2022-05-06,True,32997.96875,32899.37109375,32899.37109375,33815.66015625,32899.37109375,33815.66015625,0.0035100001841783,completed,,916.2890625,2.7851263779144713,2.7851263779144713
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,48,2022-05-05,2022-05-06,2022-05-09,True,32899.37109375,32245.69921875,32245.69921875,33090.10546875,32245.69921875,33090.10546875,0.0034968750551342,completed,,844.40625,2.618663172014582,2.618663172014582
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,49,2022-05-06,2022-05-09,2022-05-10,True,32245.69921875,32160.740234375,32160.740234375,33204.6015625,32160.740234375,33204.6015625,0.003507416229695,completed,,1043.861328125,3.2457627545813423,3.2457627545813423
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,50,2022-05-09,2022-05-10,2022-05-11,True,32160.740234375,31834.109375,31834.109375,32712.12109375,31834.109375,32712.12109375,0.003580707591027,completed,,878.01171875,2.7580847587321577,2.7580847587321577
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,51,2022-05-10,2022-05-11,2022-05-12,True,31834.109375,31730.30078125,31730.30078125,32355.025390625,31730.30078125,32355.025390625,0.0034202500246465,completed,,624.724609375,1.9688581387295292,1.9688581387295292
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,52,2022-05-11,2022-05-12,2022-05-13,True,31730.30078125,32196.66015625,32196.66015625,32141.947265625,32196.66015625,32141.947265625,0.0035108751617372,completed,,-54.712890625,-0.1699334352056362,0.1699334352056362
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,53,2022-05-12,2022-05-13,2022-05-16,True,32196.66015625,32223.419921875,32223.419921875,32291.095703125,32223.419921875,32291.095703125,0.0041942498646676,completed,,67.67578125,0.2100204801789459,0.2100204801789459
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,54,2022-05-13,2022-05-16,2022-05-17,True,32223.419921875,32654.58984375,32654.58984375,32260.8671875,32654.58984375,32260.8671875,0.0037114173173904,completed,,-393.72265625,-1.2057191902698403,1.2057191902698403
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,55,2022-05-16,2022-05-17,2022-05-18,True,32654.58984375,31490.0703125,31490.0703125,32816.53125,31490.0703125,32816.53125,0.0035737077705562,completed,,1326.4609375,4.212314943525104,4.212314943525104
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,56,2022-05-17,2022-05-18,2022-05-19,True,31490.0703125,31253.130859375,31253.130859375,32486.955078125,31253.130859375,32486.955078125,0.0035255420953035,completed,,1233.82421875,3.947841975582071,3.947841975582071
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,57,2022-05-18,2022-05-19,2022-05-20,True,31253.130859375,31261.900390625,31261.900390625,32036.294921875,31261.900390625,32036.294921875,0.0035830000415444,completed,,774.39453125,2.477119182051485,2.477119182051485
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,58,2022-05-19,2022-05-20,2022-05-23,True,31261.900390625,31880.240234375,31880.240234375,31943.59375,31880.240234375,31943.59375,0.0034922920167446,completed,,63.353515625,0.1987234574119953,0.1987234574119953
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,59,2022-05-20,2022-05-23,2022-05-24,True,31880.240234375,31928.619140625,31928.619140625,31640.328125,31928.619140625,31640.328125,0.0034271660260856,completed,,-288.291015625,-0.9029235318798592,0.9029235318798592
DOWJONES_w20,DOWJONES,20,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,60,2022-05-23,2022-05-24,2022-05-25,True,31928.619140625,32120.279296875,32120.279296875,31781.65234375,32120.279296875,31781.65234375,0.0034669158048927,completed,,-338.626953125,-1.0542466022639636,1.0542466022639636
