case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,1,2022-02-11,2022-02-14,2022-02-15,True,34566.171875,34988.83984375,34988.83984375,34697.19140625,34988.83984375,34697.19140625,0.0043361671268939,completed,,-291.6484375,-0.8335470361475752,0.8335470361475752
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,2,2022-02-14,2022-02-15,2022-02-16,True,34988.83984375,34934.26953125,34934.26953125,34760.28515625,34934.26953125,34760.28515625,0.0035517080686986,completed,,-173.984375,-0.4980335279212423,0.4980335279212423
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,3,2022-02-15,2022-02-16,2022-02-17,True,34934.26953125,34312.03125,34312.03125,34933.27734375,34312.03125,34933.27734375,0.0034366250038146,completed,,621.24609375,1.8105780133608385,1.8105780133608385
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,4,2022-02-16,2022-02-17,2022-02-18,True,34312.03125,34079.1796875,34079.1796875,34724.3046875,34079.1796875,34724.3046875,0.0034915003925561,completed,,645.125,1.8930179831665,1.8930179831665
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,5,2022-02-17,2022-02-18,2022-02-22,True,34079.1796875,33596.609375,33596.609375,34276.9921875,33596.609375,34276.9921875,0.0035095834173262,completed,,680.3828125,2.025153207889747,2.025153207889747
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,6,2022-02-18,2022-02-22,2022-02-23,True,33596.609375,33131.76171875,33131.76171875,33821.5078125,33131.76171875,33821.5078125,0.0033912500366568,completed,,689.74609375,2.0818274005624557,2.0818274005624557
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,7,2022-02-22,2022-02-23,2022-02-24,True,33131.76171875,33223.828125,33223.828125,33354.21875,33223.828125,33354.21875,0.003335665911436,completed,,130.390625,0.3924611712696789,0.3924611712696789
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,8,2022-02-23,2022-02-24,2022-02-25,True,33223.828125,34058.75,34058.75,33275.33203125,34058.75,33275.33203125,0.0034730001352727,completed,,-783.41796875,-2.300195893125849,2.300195893125849
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,9,2022-02-24,2022-02-25,2022-02-28,True,34058.75,33892.6015625,33892.6015625,34353.00390625,33892.6015625,34353.00390625,0.0034580826759338,completed,,460.40234375,1.3584154727721045,1.3584154727721045
DOWJONES_w10,DOWJONES,10,XGBoost,1,a04e624a3009c64a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,10,2022-02-25,2022-02-28,2022-03-01,True,33892.6015625,33294.94921875,33294.94921875,33967.7890625,33294.94921875,33967.7890625,0.0034549161791801,completed,,672.83984375,2.0208465834544396,2.0208465834544396
