case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,1,2022-02-11,2022-02-14,2022-02-15,True,2563.3798828125,2608.320068359375,2608.320068359375,2575.432543282708,2608.320068359375,2575.432543282708,0.012262082658708,completed,,-32.88752507666686,-1.2608699935109196,1.2608699935109196
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,2,2022-02-14,2022-02-15,2022-02-16,True,2608.320068359375,2609.219970703125,2609.219970703125,2584.854845976485,2609.219970703125,2584.854845976485,0.0118188327178359,completed,,-24.36512472663981,-0.9338087627803172,0.9338087627803172
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,3,2022-02-15,2022-02-16,2022-02-17,True,2609.219970703125,2550.969970703125,2550.969970703125,2610.435064353132,2550.969970703125,2610.435064353132,0.0116779590025544,completed,,59.46509365000702,2.331077759947783,2.331077759947783
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,4,2022-02-16,2022-02-17,2022-02-18,True,2550.969970703125,2530.7099609375,2530.7099609375,2589.3143342811795,2530.7099609375,2589.3143342811795,0.011666334234178,completed,,58.604373343679526,2.3157285602957667,2.3157285602957667
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,5,2022-02-17,2022-02-18,2022-02-22,True,2530.7099609375,2503.7099609375,2503.7099609375,2548.510089038653,2503.7099609375,2548.510089038653,0.0116769587621092,completed,,44.80012810115295,1.7893497569653714,1.7893497569653714
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,6,2022-02-18,2022-02-22,2022-02-23,True,2503.7099609375,2456.300048828125,2456.300048828125,2514.924217970619,2456.300048828125,2514.924217970619,0.0117094577290117,completed,,58.62416914249389,2.386685990193375,2.386685990193375
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,7,2022-02-22,2022-02-23,2022-02-24,True,2456.300048828125,2498.949951171875,2498.949951171875,2530.026471600427,2498.949951171875,2530.026471600427,0.0116384592838585,completed,,31.07652042855216,1.2435831463522875,1.2435831463522875
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,8,2022-02-23,2022-02-24,2022-02-25,True,2498.949951171875,2555.47998046875,2555.47998046875,2528.1042874236273,2555.47998046875,2528.1042874236273,0.0116498749703168,completed,,-27.375693045122716,-1.0712544513888624,1.0712544513888624
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,9,2022-02-24,2022-02-25,2022-02-28,True,2555.47998046875,2552.419921875,2552.419921875,2582.978444267584,2552.419921875,2582.978444267584,0.0128491660580039,completed,,30.55852239258411,1.197237262203153,1.197237262203153
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",tuning,10,2022-02-25,2022-02-28,2022-03-01,True,2552.419921875,2512.320068359375,2512.320068359375,2573.2108133063593,2512.320068359375,2573.2108133063593,0.0117112910374999,completed,,60.89074494698434,2.4236858079451613,2.4236858079451613
