case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,823,2025-06-09,2025-06-10,2025-06-11,False,3435.8798828125,3426.6201171875,3426.6201171875,3388.629638671875,3426.6201171875,3388.629638671875,0.0208492917008698,completed,,-37.990478515625,-1.1086866129417,1.1086866129417
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,824,2025-06-10,2025-06-11,2025-06-12,False,3426.6201171875,3436.989990234375,3436.989990234375,3407.67431640625,3436.989990234375,3407.67431640625,0.0182514167390763,completed,,-29.315673828125,-0.852946150888438,0.852946150888438
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,825,2025-06-11,2025-06-12,2025-06-13,False,3436.989990234375,3396.030029296875,3396.030029296875,3430.0791015625,3396.030029296875,3430.0791015625,0.0183743331581354,completed,,34.049072265625,1.0026139925704554,1.0026139925704554
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,826,2025-06-12,2025-06-13,2025-06-16,False,3396.030029296875,3428.81005859375,3428.81005859375,3382.692626953125,3428.81005859375,3382.692626953125,0.0188911249861121,completed,,-46.117431640625,-1.3449981437449188,1.3449981437449188
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,827,2025-06-13,2025-06-16,2025-06-17,False,3428.81005859375,3400.10009765625,3400.10009765625,3409.625244140625,3400.10009765625,3409.625244140625,0.0182697498239576,completed,,9.525146484375,0.2801431196375911,0.2801431196375911
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,828,2025-06-16,2025-06-17,2025-06-18,False,3400.10009765625,3401.0,3401.0,3394.10693359375,3401.0,3394.10693359375,0.0184081671759486,completed,,-6.89306640625,-0.2026776361731843,0.2026776361731843
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,829,2025-06-17,2025-06-18,2025-06-20,False,3401.0,3393.64990234375,3393.64990234375,3402.459716796875,3393.64990234375,3402.459716796875,0.0194888748228549,completed,,8.809814453125,0.2595970328890052,0.2595970328890052
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,830,2025-06-18,2025-06-20,2025-06-23,False,3393.64990234375,3425.909912109375,3425.909912109375,3399.149169921875,3425.909912109375,3399.149169921875,0.0180029589682817,completed,,-26.7607421875,-0.7811280177832546,0.7811280177832546
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,831,2025-06-20,2025-06-23,2025-06-24,False,3425.909912109375,3465.35009765625,3465.35009765625,3405.28564453125,3465.35009765625,3405.28564453125,0.0177536248229444,completed,,-60.064453125,-1.7332867223321506,1.7332867223321506
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,832,2025-06-23,2025-06-24,2025-06-25,False,3465.35009765625,3461.14990234375,3461.14990234375,3419.72265625,3461.14990234375,3419.72265625,0.0188676659017801,completed,,-41.42724609375,-1.196921464328868,1.196921464328868
