case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,718,2024-12-19,2024-12-20,2024-12-23,False,42840.26171875,42906.94921875,42906.94921875,42823.83412965624,42906.94921875,42823.83412965624,0.0126470415852963,completed,,-83.11508909375698,-0.1937100880093249,0.1937100880093249
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,719,2024-12-20,2024-12-23,2024-12-24,False,42906.94921875,43297.03125,43297.03125,43040.49642554243,43297.03125,43040.49642554243,0.012068707961589,completed,,-256.53482445757254,-0.5924998020680057,0.5924998020680057
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,720,2024-12-23,2024-12-24,2024-12-26,False,43297.03125,43325.80078125,43325.80078125,43498.70851478248,43325.80078125,43498.70851478248,0.0126253343187272,completed,,172.9077335324837,0.3990872191964483,0.3990872191964483
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,721,2024-12-24,2024-12-26,2024-12-27,False,43325.80078125,42992.2109375,42992.2109375,43471.63888844136,42992.2109375,43471.63888844136,0.0121324169449508,completed,,479.4279509413609,1.1151507226235238,1.1151507226235238
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,722,2024-12-26,2024-12-27,2024-12-30,False,42992.2109375,42573.73046875,42573.73046875,43249.08760730644,42573.73046875,43249.08760730644,0.0130902919918298,completed,,675.3571385564428,1.586323611110774,1.586323611110774
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,723,2024-12-27,2024-12-30,2024-12-31,False,42573.73046875,42544.21875,42544.21875,42703.296268327365,42544.21875,42703.296268327365,0.0126234581694006,completed,,159.0775183273654,0.3739110107113328,0.3739110107113328
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,724,2024-12-30,2024-12-31,2025-01-02,False,42544.21875,42392.26953125,42392.26953125,42530.722775433715,42392.26953125,42530.722775433715,0.0122627089731395,completed,,138.45324418371456,0.3266002167721923,0.3266002167721923
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,725,2024-12-31,2025-01-02,2025-01-03,False,42392.26953125,42732.12890625,42732.12890625,42394.01795566382,42732.12890625,42394.01795566382,0.0121907079592347,completed,,-338.1109505861823,-0.7912335735202048,0.7912335735202048
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,726,2025-01-02,2025-01-03,2025-01-06,False,42732.12890625,42706.55859375,42706.55859375,42535.90705941259,42706.55859375,42535.90705941259,0.0119367921724915,completed,,-170.65153433741216,-0.3995909292545679,0.3995909292545679
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,727,2025-01-03,2025-01-06,2025-01-07,False,42706.55859375,42528.359375,42528.359375,42707.292722054684,42528.359375,42707.292722054684,0.0123653751797974,completed,,178.93334705468442,0.4207388897298237,0.4207388897298237
