case_key,index_key,window_size,model,config_index,config_key,config_summary,config_json,tune_MAE,tune_RMSE,tune_R2,tune_n,tune_close_MAE,tune_close_RMSE,tune_close_R2,tune_close_n,tune_close_MAE_pct,tune_close_RMSE_pct,tune_abs_error_pct_mean,tune_error_pct_bias,tune_windows,eval_MAE,eval_RMSE,eval_R2,eval_n,eval_close_MAE,eval_close_RMSE,eval_close_R2,eval_close_n,eval_close_MAE_pct,eval_close_RMSE_pct,eval_abs_error_pct_mean,eval_error_pct_bias,eval_windows,mean_fit_seconds,metric_scope,target_definition
DOWJONES_w10,DOWJONES,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",425.9107011849783,523.8472531080905,0.8835250881844903,221,425.9107011849783,523.8472531080905,0.8835250881844903,221,1.3080345610418762,1.6088121520915686,1.3191924191181843,0.049180643973106786,221,,,,0,,,,0,,,,,0,0.011927406341511695,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,2,75e123e30e0001f2,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",432.0086017307077,539.9078996145616,0.876273589899268,221,432.0086017307077,539.9078996145616,0.876273589899268,221,1.3267621127127278,1.6581367655485493,1.338352071042308,0.02111442746038932,221,,,,0,,,,0,,,,,0,0.010337674375033442,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,3,33f909e150dad66d,learning_rate=0.04 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",427.2130324374836,526.4546704525155,0.8823627091733386,221,427.2130324374836,526.4546704525155,0.8823627091733386,221,1.3120342123384097,1.6168199152026594,1.3229353711143352,0.039501165570600766,221,,,,0,,,,0,,,,,0,0.03438680409769865,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,4,7237328fdc9be0e8,learning_rate=0.04 max_depth=2 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",432.9565271614598,541.5636175067983,0.8755135708525509,221,432.9565271614598,541.5636175067983,0.8755135708525509,221,1.3296733314758733,1.6632217193202095,1.3410168184766869,0.01782093569235548,221,,,,0,,,,0,,,,,0,0.029865126862987087,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,5,92fd80a0db71798e,learning_rate=0.04 max_depth=2 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",427.22771291438556,526.5121901157147,0.8823370020142064,221,427.22771291438556,526.5121901157147,0.8823370020142064,221,1.3120792982475142,1.6169965665692363,1.3229780655401535,0.03931307384029266,221,,,,0,,,,0,,,,,0,0.05707174887442409,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,6,1099bbf70f1511bb,learning_rate=0.04 max_depth=2 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",432.9690264525042,541.580347870305,0.8755058792894026,221,432.9690264525042,541.580347870305,0.8755058792894026,221,1.329711718641608,1.6632731007333192,1.341053873220026,0.01780338305131911,221,,,,0,,,,0,,,,,0,0.04959587916327273,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,7,5708720c56ae8c36,learning_rate=0.04 max_depth=3 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",419.3931397484957,518.134163004231,0.8860517905987623,221,419.3931397484957,518.134163004231,0.8860517905987623,221,1.2880181688993122,1.5912664100254423,1.298671200753961,0.04579646999108255,221,,,,0,,,,0,,,,,0,0.012021534551541816,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,8,31c35efc786c0d20,learning_rate=0.04 max_depth=3 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",424.57490569224126,536.2338222840831,0.8779517786693716,221,424.57490569224126,536.2338222840831,0.8779517786693716,221,1.3039321361295115,1.6468531323483606,1.315191308752388,-0.006023557241144729,221,,,,0,,,,0,,,,,0,0.010531216261411094,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,9,0c65dee93bf18bc7,learning_rate=0.04 max_depth=3 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",420.0205317286616,519.5767428832556,0.8854164021724722,221,420.0205317286616,519.5767428832556,0.8854164021724722,221,1.2899449821751803,1.5956967855327446,1.3003771080398219,0.04256042452953451,221,,,,0,,,,0,,,,,0,0.03482519567004354,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
DOWJONES_w10,DOWJONES,10,GradientBoosting,10,bcb915f99a1df415,learning_rate=0.04 max_depth=3 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",425.2445356357014,537.1845081462685,0.8775186378724611,221,425.2445356357014,537.1845081462685,0.8775186378724611,221,1.3059886684183633,1.6497728288034452,1.3171795734764489,-0.008406720597467941,221,,,,0,,,,0,,,,,0,0.030319082021831204,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level
