Date,index_key,close,daily_return,rsi14,macd_hist,bb_z20,roc10,vol20,sma10_gap,atr14_pct,williams_r14,index_label
2022-01-10,DOWJONES,36068.87109375,-0.004493005890372381,78.03550154400943,-53.59607731026182,,,,,,,Dow Jones Industrial Average
2022-01-10,NASDAQ,14942.830078125,0.0004639618180870553,0.25078560596200816,-104.4415871385543,,,,,,,Nasdaq Composite
2022-01-10,RUSSELL3000,2721.6201171875,-0.0014602217222446923,0.0,-9.587835859611278,,,,,,,Russell 3000
2022-01-10,SP500,4670.2900390625,-0.0014410312534549607,0.0,-14.525989857204038,,,,,,,S&P 500
2022-01-11,DOWJONES,36252.01953125,0.005077742439566935,79.45149696944468,-48.952148008962325,,,,,,,Dow Jones Industrial Average
2022-01-11,NASDAQ,15153.4501953125,0.014095062052256635,7.817735561277573,-88.66147075956307,,,,,,,Nasdaq Composite
2022-01-11,RUSSELL3000,2748.590087890625,0.009909527980339616,20.494849795243255,-7.90852846290567,,,,,,,Russell 3000
2022-01-11,SP500,4713.06982421875,0.009159984668711818,25.5605430970071,-11.912541523827587,,,,,,,S&P 500
2022-01-12,DOWJONES,36290.3203125,0.001056514416168941,79.74556631988284,-40.67794132550614,,,,,,,Dow Jones Industrial Average
2022-01-12,NASDAQ,15188.3896484375,0.0023057094374328013,9.05031106477422,-70.89619952463211,,,,,,,Nasdaq Composite
2022-01-12,RUSSELL3000,2752.639892578125,0.0014734116612520332,23.045307548078583,-6.097667984855244,,,,,,,Russell 3000
2022-01-12,SP500,4726.35009765625,0.002817754443029452,31.420786798785826,-8.675306095697202,,,,,,,S&P 500
2022-01-13,DOWJONES,36113.62109375,-0.004869045443204212,74.4518945800982,-44.19017916011498,,,,,,,Dow Jones Industrial Average
2022-01-13,NASDAQ,14806.8095703125,-0.025123142542254673,7.820459485210407,-79.23767319795465,,,,,,,Nasdaq Composite
2022-01-13,RUSSELL3000,2712.909912109375,-0.01443341011509458,17.211916825770516,-7.079306674931132,,,,,,,Russell 3000
2022-01-13,SP500,4659.02978515625,-0.0142436152864307,21.97611015385425,-10.340762551199504,,,,,,,S&P 500
2022-01-14,DOWJONES,35911.80859375,-0.005588265421407113,68.83187083157273,-56.40776734939652,,,,-0.010412057171159894,,,Dow Jones Industrial Average
2022-01-14,NASDAQ,14893.75,0.005871651774452147,10.794862660689844,-73.42459202987362,,,,-0.017288333345447104,,,Nasdaq Composite
2022-01-14,RUSSELL3000,2714.169921875,0.00046444954180047127,17.921507942818053,-7.127750033099824,,,,-0.011570193765135128,,,Russell 3000
2022-01-14,SP500,4662.85009765625,0.0008199802697488323,23.383548950939698,-10.428228139399629,,,,-0.009912839307589794,,,S&P 500
2022-01-18,DOWJONES,35368.46875,-0.015129837928701817,56.47223796615289,-95.10814682490373,,-0.03325373500858175,,-0.022106029307956465,,,Dow Jones Industrial Average
2022-01-18,NASDAQ,14506.900390625,-0.025973956147712918,9.349263864458237,-89.11326536253404,,-0.08374383750307701,,-0.03436540762407736,,,Nasdaq Composite
2022-01-18,RUSSELL3000,2660.81005859375,-0.01965973568979351,12.884827212597457,-10.05821226709051,,-0.05138091737021688,,-0.025889875308432675,,,Russell 3000
2022-01-18,SP500,4577.10986328125,-0.018387945694007368,16.283969076222277,-15.213831362526086,,-0.04575157876306013,,-0.02356863111022378,,,S&P 500
2022-01-19,DOWJONES,35028.6484375,-0.009608001830726742,50.37925201472853,-135.17377724958402,,-0.04812545975834093,,-0.026735957764844387,,,Dow Jones Industrial Average
2022-01-19,NASDAQ,14340.259765625,-0.011486990364095284,8.802428528372872,-103.20006558565686,,-0.08208941742435538,,-0.03723899272996223,,,Nasdaq Composite
2022-01-19,RUSSELL3000,2633.860107421875,-0.01012847613260981,11.176388783039684,-12.933104833023549,,-0.05947336636944278,,-0.029840764365577255,,,Russell 3000
2022-01-19,SP500,4532.759765625,-0.009689541868338813,13.928296968224771,-20.01716977878213,,-0.05440243980699122,,-0.02762025514706723,,,S&P 500
2022-01-20,DOWJONES,34715.390625,-0.008942903208467579,45.50516649585749,-171.99156889137268,,-0.046466714305027135,,-0.030884526776003285,,,Dow Jones Industrial Average
2022-01-20,NASDAQ,14154.01953125,-0.012987228782384785,8.2235146874024,-116.5599768894852,,-0.06265826116660789,,-0.04366781206636683,,,Nasdaq Composite
2022-01-20,RUSSELL3000,2603.06005859375,-0.011693881820577512,9.60837839167749,-15.838687864619622,,-0.04974921876232419,,-0.03634839669124401,,,Russell 3000
2022-01-20,SP500,4482.72998046875,-0.01103737849414832,11.846398077223341,-24.8966665420647,,-0.046345364622135676,,-0.03383753549863655,,,S&P 500
2022-01-21,DOWJONES,34265.37109375,-0.012963112992481318,39.58082117080167,-213.17943844325288,,-0.054395412253022024,,-0.038154707404647326,0.014126155094139923,-98.68457481068349,Dow Jones Industrial Average
2022-01-21,NASDAQ,13768.919921875,-0.02720779129382689,7.17301185837745,-141.18901664987408,,-0.08699373902441665,,-0.06136720173796717,0.025481232611563362,-99.7758662381683,Nasdaq Composite
2022-01-21,RUSSELL3000,2552.5400390625,-0.019407934659234294,7.700104026391628,-19.833574509101815,,-0.06814395277333396,,-0.048475716964335835,0.017872118311334992,-99.72860997507887,Russell 3000
2022-01-21,SP500,4397.93994140625,-0.018914821867908604,9.307269073429765,-31.729680257391614,,-0.06348098416326053,,-0.04598261233708201,0.016823934361897414,-99.3857267112558,S&P 500
2022-01-24,DOWJONES,34364.5,0.0028929762931440006,41.39090346023671,-219.41600255271373,,-0.05153393877613732,,-0.03028965864132782,0.016000358161350065,-68.06760674505904,Dow Jones Industrial Average
2022-01-24,NASDAQ,13855.1298828125,0.0062611999653316985,9.946395242970553,-141.19055880494398,,-0.07236058620817265,,-0.04847976035160695,0.028381116212204273,-72.42130717162671,Nasdaq Composite
2022-01-24,RUSSELL3000,2565.949951171875,0.0052535560281750104,12.658686513358234,-20.176733382127793,,-0.05857431052400475,,-0.03775013000511207,0.020437437255267595,-68.89404100351048,Russell 3000
2022-01-24,SP500,4410.1298828125,0.002771738943381896,12.220227984829876,-33.16756853221134,,-0.05706611131509687,,-0.03776729483799224,0.019308289550383557,-68.53862992869128,S&P 500
2022-01-25,DOWJONES,34297.73046875,-0.0019429798556650502,40.51055543415233,-213.5059917932589,,-0.04910440973870411,,-0.027312419247757402,0.017480453993882646,-69.82362743144091,Dow Jones Industrial Average
2022-01-25,NASDAQ,13539.2900390625,-0.02279587751406098,8.897574141296204,-151.09205916267018,,-0.09392732378836055,,-0.0611206356751165,0.029577397362798834,-82.15480693519643,Nasdaq Composite
2022-01-25,RUSSELL3000,2531.3798828125,-0.013472619894081217,11.015721654282814,-21.22905448538308,,-0.06989962823011198,,-0.043893149955645305,0.021809961691229358,-77.39386802360262,Russell 3000
2022-01-25,SP500,4356.4501953125,-0.012171906253646725,10.604897469505659,-35.27657045804497,,-0.06719921913307969,,-0.042925863964132116,0.02085050662030513,-76.72844474784422,S&P 500
2022-01-26,DOWJONES,34168.08984375,-0.0037798601606634508,38.78563956335311,-203.81821873573887,,-0.05748451298564505,,-0.02522809297612738,0.018355665074077297,-69.7414492915202,Dow Jones Industrial Average
2022-01-26,NASDAQ,13542.1201171875,0.00020902706987113717,8.990180359480775,-145.99846920891952,,-0.10633420490756895,,-0.050312830518163376,0.03000858134039612,-79.88339446782263,Nasdaq Composite
2022-01-26,RUSSELL3000,2523.6298828125,-0.0030615713005467393,10.681034461789423,-20.91072090918565,,-0.08184567283030852,,-0.03865196841371721,0.022616517128642172,-77.5333901281897,Russell 3000
2022-01-26,SP500,4349.93017578125,-0.0014966358477518371,10.42465081731416,-34.605633776816674,,-0.0770494946990723,,-0.036672965713482664,0.02170558047397845,-75.80622412260433,S&P 500
2022-01-27,DOWJONES,34160.78125,-0.0002139011511448352,38.68563338725928,-183.99897913604002,,-0.05868063561198422,,-0.0194796399092807,0.019409307548403917,-69.95873733696139,Dow Jones Industrial Average
2022-01-27,NASDAQ,13352.7802734375,-0.013981551050466057,8.376685811879923,-143.70433697954815,,-0.12085608925557412,,-0.05137949567699318,0.031288226041491306,-88.39542270602982,Nasdaq Composite
2022-01-27,RUSSELL3000,2505.659912109375,-0.007120683910708081,9.927833324485036,-20.354529997788887,,-0.08972476971458421,,-0.03643176851190655,0.023802404046720065,-83.21326159896041,Russell 3000
2022-01-27,SP500,4326.509765625,-0.00538408875771057,9.78152271916332,-33.227127250459176,,-0.0845981198535265,,-0.03329967966097003,0.022904289771369678,-80.25699698796858,S&P 500
2022-01-28,DOWJONES,34725.46875,0.0165302864670287,49.51652359766958,-121.94566456780711,,-0.03843847007605228,,0.0007159227878659191,0.020436767733645476,-53.170303425161045,Dow Jones Industrial Average
2022-01-28,NASDAQ,13770.5703125,0.03128861783890824,21.161170335710693,-104.21197081228587,,-0.06998396601859114,,-0.01444305102332577,0.031594024191568607,-69.61310758572547,Nasdaq Composite
2022-01-28,RUSSELL3000,2566.7900390625,0.024396817244708657,28.41980230844497,-14.584035632055588,,-0.053860938173675654,,-0.007345910969654756,0.0246995570514542,-63.89151256431863,Russell 3000
2022-01-28,SP500,4431.85009765625,0.024347646888076113,30.53853255797101,-23.184452141070977,,-0.04876115800414038,,-0.004710689125660084,0.02389181440661929,-60.23830865991512,S&P 500
2022-01-31,DOWJONES,35131.859375,0.011702955773635226,55.59572929688915,-46.49798522272005,-0.3511337327171454,-0.021718461121608357,,0.014707967100862751,0.020322940874599158,-41.08811256705328,Dow Jones Industrial Average
2022-01-31,NASDAQ,14239.8798828125,0.03408061973195786,32.54699607314956,-39.94935106807782,-0.3997509395137106,-0.04390231588334037,,0.023937095131622455,0.0308114533760118,-48.51466239932565,Nasdaq Composite
2022-01-31,RUSSELL3000,2621.969970703125,0.021497641334458084,40.32863200669583,-6.194303325779856,-0.40707572708422574,-0.03396985222951021,,0.017622291943282242,0.024351377479555847,-46.45047581125588,Russell 3000
2022-01-31,SP500,4515.5498046875,0.018885951732779516,41.96414796880484,-9.565909715537941,-0.3758922134271803,-0.031590184089938744,,0.01745204663040134,0.023576779778926745,-44.332166008770706,S&P 500
2022-02-01,DOWJONES,35405.23828125,0.007781509749652971,59.158631299208,25.007411612784722,0.009140392112501379,0.0010396133208339098,0.008230642235863391,0.022495337157165896,0.020087440400476705,-32.960424774321226,Dow Jones Industrial Average
2022-02-01,NASDAQ,14346.0,0.007452318282233916,34.83859085726786,13.38318125302385,-0.16766627799470277,-0.011091300435824403,0.01845632440486479,0.032762681073771116,0.030418435958069447,-43.74388929498873,Nasdaq Composite
2022-02-01,RUSSELL3000,2642.22998046875,0.007727018231330929,44.0117549948948,1.1829231831867233,-0.12041979197510412,-0.006982865261273008,0.01263564978230595,0.02622550779870103,0.02412058879365086,-40.046778589573826,Russell 3000
2022-02-01,SP500,4546.5400390625,0.00686300355780145,45.53628812403418,2.238017807415332,-0.10125573667607633,-0.006678848690958694,0.011811280199598928,0.02514094579610493,0.02327626062536087,-38.44283728534869,S&P 500
2022-02-02,DOWJONES,35629.328125,0.0063292850049443405,61.86010349135517,87.0909213167422,0.35302656705382146,0.017148240491544176,0.008253420683131936,0.027185092778119646,0.02016907219104145,-26.29812477281147,Dow Jones Industrial Average
2022-02-02,NASDAQ,14417.5498046875,0.004987439334134924,36.40728865551222,54.83246749778738,0.03445935760101451,0.0053897237794653385,0.018464641201917854,0.03733634022529064,0.030457870156984958,-38.89778220413789,Nasdaq Composite
2022-02-02,RUSSELL3000,2659.22998046875,0.006433959241119558,46.96955917605061,7.328061941527345,0.15761560448173606,0.009632202171780513,0.01280600358782444,0.03181150550946321,0.02397418720452824,-33.54770797322947,Russell 3000
2022-02-02,SP500,4589.3798828125,0.00942251544733641,50.10792177661672,13.036911970723239,0.2822806695123472,0.012491312161939216,0.012109945151469887,0.033480954253553685,0.023197040430377843,-29.673461591757704,S&P 500
2022-02-03,DOWJONES,35111.16015625,-0.014543298906229407,53.11179195223917,92.44679716159794,-0.20723250105728275,0.011400405529788049,0.00851922215949145,0.011092781955372555,0.020646988846758838,-31.10463600154817,Dow Jones Industrial Average
2022-02-03,NASDAQ,13878.8203125,-0.03736623070394007,30.461069072569813,47.589151954242595,-0.7750858132161795,-0.019443184894750276,0.018812772818902167,0.0005561386224059994,0.03209479182975923,-56.50819855039967,Nasdaq Composite
2022-02-03,RUSSELL3000,2594.10009765625,-0.024492008322281045,38.563935052712075,7.120774253018382,-0.5497001277457593,-0.0034420876721301674,0.01303106123391836,0.006890421715202377,0.024931855556609334,-46.090561764112444,Russell 3000
2022-02-03,SP500,4477.43994140625,-0.024391082077444004,40.533720856255876,12.732376764220916,-0.47439662083590306,-0.0011800931766019485,0.01252980827668426,0.008393361558855394,0.024178203103701675,-42.41486990488381,S&P 500
2022-02-04,DOWJONES,35089.73828125,-0.0006101158407945118,52.77947669631418,93.45659750138458,-0.1685274633497964,0.024058317805592422,0.008494645652748519,0.008082787872270902,0.020786492400678484,-23.30925205942004,Dow Jones Industrial Average
2022-02-04,NASDAQ,14098.009765625,0.01579308962791215,35.105116518065444,58.46611466143855,-0.33401569170413153,0.0239009192890407,0.01932497618329747,0.013952424966276578,0.03242732285520212,-39.03847831156094,Nasdaq Composite
2022-02-04,RUSSELL3000,2610.659912109375,0.006383645129224735,41.43379320202828,8.13979105029042,-0.27844496202644353,0.02276942659368486,0.013176953599253697,0.011037252379022977,0.025344168299503825,-39.33315160014202,Russell 3000
2022-02-04,SP500,4500.52978515625,0.0051569298644233985,42.95494369417654,14.072657148971388,-0.23390777142112484,0.023326795071511697,0.012639820341643194,0.011257073440460674,0.024653773787637695,-32.154292158082825,S&P 500
2022-02-07,DOWJONES,35091.12890625,3.9630532118861694e-05,52.8001227679146,92.93226047544874,-0.09580426560038245,0.021144754215833172,0.008496270000532723,0.006022655521677134,0.020136831870934006,-23.25426210744357,Dow Jones Industrial Average
2022-02-07,NASDAQ,14015.669921875,-0.0058405296292791675,34.181617750182525,60.754176968697436,-0.4118736700646819,0.011587046849820704,0.019277313090326095,0.006867845167372932,0.03186051462130009,-41.120290476663165,Nasdaq Composite
2022-02-07,RUSSELL3000,2603.570068359375,-0.002715728585371946,40.560212280784114,8.34619503050223,-0.30261419434879516,0.014661282528257713,0.013162762781226757,0.006824682217691613,0.024603306106515482,-33.76314932839912,Russell 3000
2022-02-07,SP500,4483.8701171875,-0.0037017126347429485,41.63765698348074,13.80482096043714,-0.29980193068652106,0.016720649126998666,0.012637154959813705,0.00584707873784307,0.024048268127250888,-32.82847558403471,S&P 500
2022-02-08,DOWJONES,35462.78125,0.010591062622776093,58.07585100247839,114.89126895504296,0.48697549431909204,0.03396874269309236,0.008883235473008988,0.01329303706875895,0.019768949790543732,-8.55788850941703,Dow Jones Industrial Average
2022-02-08,NASDAQ,14194.4501953125,0.012755742282319904,37.99563297102305,74.0645436890174,-0.01669561712824724,0.04838955029102587,0.019586938970396303,0.014934315285609623,0.031280390990808184,-28.92502888892956,Nasdaq Composite
2022-02-08,RUSSELL3000,2627.81005859375,0.009310289179061515,44.84211239272687,10.012823148139773,0.08705658032012882,0.03809391724884481,0.013412801973067054,0.012423140426340629,0.024146942506938454,-21.89835738112283,Russell 3000
2022-02-08,SP500,4521.5400390625,0.008401207191663262,45.693073297942014,15.978812394347543,0.07229174221974284,0.037895496642572635,0.012851151432833007,0.010554930787115557,0.023604167909194822,-21.231093869620878,S&P 500
2022-02-09,DOWJONES,35768.05859375,0.00860838696203503,61.848098006565266,145.29351743470875,1.0185394708261721,0.046826403153252816,0.009040083399420262,0.017364811321055607,0.018684446063950495,-2.1026044070985725,Dow Jones Industrial Average
2022-02-09,NASDAQ,14490.3701171875,0.020847579004696026,43.800677896905285,100.89249648702548,0.6732472807760175,0.07002227064848521,0.01994092688898139,0.029115633485655268,0.029631161004374316,-1.0247130567986182,Nasdaq Composite
2022-02-09,RUSSELL3000,2669.320068359375,0.01579642700197237,51.31054784183694,13.586635117203244,0.7813591289850281,0.057730409098067925,0.013740799546431566,0.02267548691791932,0.022857082753721857,-0.3585516533215125,Russell 3000
2022-02-09,SP500,4587.18017578125,0.014517207887505545,51.9575820853538,21.31790467480561,0.7387355722237751,0.05454110535403944,0.013138501154741472,0.019817794295295954,0.02239954903921067,-2.18140655522496,S&P 500
2022-02-10,DOWJONES,35241.58984375,-0.014718963530550466,52.992585820198016,125.98284316235896,0.32049199414950047,0.031638872244761584,0.00955829125110619,-0.0006818340969462211,0.01902923615783521,-21.79138447873876,Dow Jones Industrial Average
2022-02-10,NASDAQ,14185.6396484375,-0.021029860954935087,39.680750663280094,96.2245856338048,0.15992722521525932,0.062373480125093916,0.02035140694090575,0.001549288571980334,0.030186517042998427,-22.89333665546941,Nasdaq Composite
2022-02-10,RUSSELL3000,2622.47998046875,-0.01754757267434548,44.91042464838873,12.499224326976915,0.1957435720790375,0.0466224756978415,0.014184550446957324,0.0002532461621231885,0.02341159892736099,-23.451534251064864,Russell 3000
2022-02-10,SP500,4504.080078125,-0.01811572566845976,44.89664382134937,18.82009471748688,0.08779107719721786,0.04104239262576792,0.013620633111363033,-0.002594430301741779,0.02289892726851144,-24.47878795025083,S&P 500
2022-02-11,DOWJONES,34738.05859375,-0.014287983380786629,46.18180705003824,77.70204674368568,-0.4571030618729367,0.0003625536012383801,0.009960656175163805,-0.014995240146929212,0.018359148050634884,-47.667232923582745,Dow Jones Industrial Average
2022-02-11,NASDAQ,13791.150390625,-0.027809056735481952,35.08052831022454,66.1128657005886,-0.7239277895991044,0.0014944971528390028,0.020511832622423898,-0.02644431162491967,0.029659759328630995,-56.43434247348782,Nasdaq Composite
2022-02-11,RUSSELL3000,2573.780029296875,-0.018570189871638276,39.4068049753295,8.400072894399834,-0.568582944554693,0.002723241920062902,0.014398971805590547,-0.018583300793073132,0.02259185566540775,-53.1182671145604,Russell 3000
2022-02-11,SP500,4418.64013671875,-0.01896945434456343,39.02452072513615,11.348987424355805,-0.7299141530212993,-0.002980687669126292,0.013876998721796714,-0.02122835175324933,0.02221320730516117,-57.32310509922465,S&P 500
2022-02-14,DOWJONES,34566.171875,-0.004948080742224525,44.09825826264329,34.78197865696035,-0.7034194927620568,-0.016101837763888627,0.009949177055592206,-0.018294449383206013,0.01719975177010709,-62.38240688911142,Dow Jones Industrial Average
2022-02-14,NASDAQ,13790.919921875,-1.6711350646736456e-05,35.077969754136134,46.64195554404455,-0.6650044999444962,-0.031528353092317385,0.02041458295767386,-0.023365300164831182,0.028707039604155306,-56.452446852906526,Nasdaq Composite
2022-02-14,RUSSELL3000,2563.3798828125,-0.004040806271706221,38.32662180139093,5.053163660474176,-0.7015658749802777,-0.022345827200649815,0.014384888561673649,-0.02036038475350821,0.021646374200670532,-58.60097558464291,Russell 3000
2022-02-14,SP500,4401.669921875,-0.0038405967262932217,37.96246629408849,5.4960728530916185,-0.8603916243176787,-0.02521949435576676,0.013856480643450958,-0.022521681144473504,0.021284305780102607,-63.9392683764432,S&P 500
2022-02-15,DOWJONES,34988.83984375,0.01222779225534354,50.06429147857721,35.33566812835676,0.1875694231039058,-0.011760927413967392,0.009909397641216225,-0.00511380224561675,0.016057854608327676,-41.42473362993494,Dow Jones Industrial Average
2022-02-15,NASDAQ,14139.759765625,0.025294892996708285,41.976143481082275,57.03174149380669,0.45566193889226647,-0.014376149057228504,0.020679827132188997,0.0028032003790716686,0.02669100273874295,-29.049474052435194,Nasdaq Composite
2022-02-15,RUSSELL3000,2608.320068359375,0.017531613573235738,45.30356649914633,5.873369298853866,0.31840819736766857,-0.012833823081274343,0.014488173455286113,-0.0018922483029252257,0.020112025882790804,-34.909584668648726,Russell 3000
2022-02-15,SP500,4471.06982421875,0.01576672117072042,44.60229905517775,6.463642024390175,0.07596489359188004,-0.016599483166393036,0.013936972637052077,-0.005443209507374314,0.019718527112634478,-41.02367320878954,S&P 500
2022-02-16,DOWJONES,34934.26953125,-0.0015596490979322697,49.332254402953254,32.57207196445822,0.08535616412700306,-0.019508046610126728,0.009680525713116856,-0.0046984048549924,0.01533441047313808,-44.130561522236405,Dow Jones Industrial Average
2022-02-16,NASDAQ,14124.08984375,-0.0011082169806798658,41.76148728771407,62.20083496127734,0.4529294394597767,-0.020354357357037833,0.02053457753047066,0.003780987775118261,0.02565096443279827,-30.280418425962292,Nasdaq Composite
2022-02-16,RUSSELL3000,2609.219970703125,0.0003450122378254594,45.43667737975652,6.438510689289906,0.37254231716824293,-0.018806199588953798,0.01432526946509241,0.0003665108387183036,0.01907084406947563,-34.4351776773878,Russell 3000
2022-02-16,SP500,4475.009765625,0.0008812077558950637,44.96244401734202,7.463202967747641,0.1692869752464237,-0.024920603678031283,0.013792940391711065,-0.0020278778016903365,0.0187535130453813,-39.72271889616388,S&P 500
2022-02-17,DOWJONES,34312.03125,-0.017811687194242976,41.822877805030515,-8.427344222012835,-1.116784019333244,-0.022759968702080857,0.010291243961864352,-0.02019561263167602,0.015120750413582282,-95.83024944242428,Dow Jones Industrial Average
2022-02-17,NASDAQ,13716.7197265625,-0.02884222075150311,36.53134430477813,38.68756743480509,-0.7928515301112569,-0.011679709246722014,0.021330273920713953,-0.024045958563812753,0.025808911254123428,-93.84943502008495,Nasdaq Composite
2022-02-17,RUSSELL3000,2550.969970703125,-0.022324679656772317,38.84657045368236,3.024673854133887,-0.8690040056193362,-0.016626238514116265,0.014951026266332127,-0.020346400624884353,0.018923349728650982,-94.50865648900574,Russell 3000
2022-02-17,SP500,4380.259765625,-0.021173138152195015,38.4831159417031,2.1152454456371856,-1.006768204815886,-0.021704406324371206,0.01437256437690392,-0.02103645442540969,0.01852221541563774,-93.30936455912357,S&P 500
2022-02-18,DOWJONES,34079.1796875,-0.006786294894739031,39.40554012924233,-46.374016168473446,-1.521499220579753,-0.028799262783045232,0.00998678707110377,-0.02402847189112234,0.014795147002884729,-94.42671322345143,Dow Jones Industrial Average
2022-02-18,NASDAQ,13548.0703125,-0.012295170961021396,34.59943403313612,13.575776831044891,-1.2559855098218466,-0.03900830416970702,0.020627937430891193,-0.03225884758392006,0.025189885824046996,-92.09667220426245,Nasdaq Composite
2022-02-18,RUSSELL3000,2530.7099609375,-0.007942080854852485,36.844903920298165,-0.2866118975371066,-1.2604321030031242,-0.03062442212447225,0.014414345434474372,-0.02513372521514512,0.018429906148958477,-92.57851356554124,Russell 3000
2022-02-18,SP500,4348.8701171875,-0.0071661613961429005,36.6013356702702,-2.892176365227847,-1.3371061089807812,-0.03369818114946321,0.013834293659995563,-0.024746234059848216,0.01807299277659642,-91.92438548177937,S&P 500
2022-02-22,DOWJONES,33596.609375,-0.014160267850490627,34.903048663946024,-96.24883139256616,-2.120914835434081,-0.042589668039543005,0.010424953584191954,-0.03371272497536548,0.015542896315602638,-90.55605486551977,Dow Jones Industrial Average
2022-02-22,NASDAQ,13381.51953125,-0.012293321292873194,32.757080359638834,-11.11854760849684,-1.5820731793624554,-0.04524581373275982,0.02071988015989443,-0.039806164493480956,0.0259365657586049,-89.53344076295183,Nasdaq Composite
2022-02-22,RUSSELL3000,2503.7099609375,-0.01066894287245701,34.30778664484073,-3.789514730503644,-1.648668315870476,-0.038355068156395444,0.014528947562679683,-0.0318101270838449,0.019013225797230703,-89.37893823870915,Russell 3000
2022-02-22,SP500,4304.759765625,-0.010142945264832837,34.07942504237158,-8.228873364450514,-1.6912265981427432,-0.03994548166681655,0.013975708572293143,-0.03074504056471694,0.018723612949458523,-88.52837296214857,S&P 500
2022-02-23,DOWJONES,33131.76171875,-0.013836147899969453,31.204376407380792,-149.63506643386364,-2.38956902450346,-0.06573143586277519,0.010809042440910095,-0.040650603844880284,0.016534099668367896,-98.28927592608964,Dow Jones Industrial Average
2022-02-23,NASDAQ,13037.490234375,-0.025709284814148692,29.28790856442116,-45.557617877376686,-2.2163985567908338,-0.08150790943065678,0.02088680128209667,-0.056660654932400245,0.028053327067063746,-99.63988427117879,Nasdaq Composite
2022-02-23,RUSSELL3000,2456.300048828125,-0.01893586431697647,30.35516067671982,-8.522767321942368,-2.2250819140318376,-0.06526727805334875,0.01482169111041969,-0.04380181926758997,0.02062219430365058,-99.17292198729484,Russell 3000
2022-02-23,SP500,4225.5,-0.018412122845487655,30.07015448241546,-15.71659342054376,-2.2350133676113324,-0.065473276030943,0.014301397687636818,-0.042206811013189904,0.020241373722678636,-98.91722724315615,S&P 500
2022-02-24,DOWJONES,33223.828125,0.002778795979264226,32.72496472630171,-166.54159373123207,-1.9772079944906802,-0.0711313548674003,0.010841178286941781,-0.03084503492076618,0.017430870835159925,-73.21836299245507,Dow Jones Industrial Average
2022-02-24,NASDAQ,13473.58984375,0.03344965952305512,38.21982602106121,-34.409313773620966,-1.0809493843647362,-0.07016937905757592,0.022318426872849316,-0.017880819083602506,0.028907613493046685,-53.909594470982825,Nasdaq Composite
2022-02-24,RUSSELL3000,2498.949951171875,0.017363474126093736,37.34811563445692,-8.012222311027983,-1.4098042274431741,-0.0638252861494476,0.015393798053184351,-0.020703975345047865,0.02126607502400597,-63.351061580849965,Russell 3000
2022-02-24,SP500,4288.7001953125,0.014956856067329216,36.48652320341469,-15.032731208098731,-1.493307067314413,-0.06506829229089861,0.01476300159892919,-0.02125943039484668,0.020960551149861312,-63.38711433495827,S&P 500
