family,model_name,window_size,setup_key,effective_config_json,effective_config_summary,avg_tune_abs_error_pct_mean,avg_tune_close_RMSE_pct,avg_tune_close_RMSE,avg_tune_close_MAE,avg_tune_close_R2,n_indices,config_index,config_key,config_summary,config_json,source_rows,selection_rank,is_top5,is_selected_best
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.16 max_depth=2 n_estimators=100 subsample=1.0,1.6685088057254642,2.079869299726744,247.00536886309442,196.46652380687462,0.8976271032321366,4,26,e2b412ef8fc4ffb2,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",4,19,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",learning_rate=0.16 max_depth=2 n_estimators=500 subsample=1.0,1.6685170687958009,2.079877421283327,247.00617734724514,196.46718690763532,0.8976263208033555,4,30,10e3526a277cbb19,learning_rate=0.16 max_depth=2 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",4,20,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.16 max_depth=2 n_estimators=300 subsample=1.0,1.6685170687962811,2.079877421276664,247.0061773464075,196.46718690975842,0.8976263208039968,4,28,e1e5b98d5a75a55c,learning_rate=0.16 max_depth=2 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",4,21,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.04 max_depth=2 n_estimators=100 subsample=1.0,1.6762666159219137,2.066184039594441,244.77676051017846,196.6385983237069,0.8988036552710601,4,2,75e123e30e0001f2,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",4,22,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.04 max_depth=3 n_estimators=100 subsample=1.0,1.6777982887312715,2.0975980987287133,246.96759118340992,196.0886144309829,0.8966779545821189,4,8,31c35efc786c0d20,learning_rate=0.04 max_depth=3 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",4,23,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.08 max_depth=3 n_estimators=100 subsample=1.0,1.6791733250949972,2.106240788391011,248.28745503500093,196.68016724658273,0.8957441513719171,4,20,e0204912795e11c0,learning_rate=0.08 max_depth=3 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",4,24,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.08 max_depth=3 n_estimators=300 subsample=1.0,1.6792119379951507,2.106266748178937,248.2915432485697,196.68465520639703,0.8957409016613503,4,22,57434b20a21943ca,learning_rate=0.08 max_depth=3 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",4,25,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 1.0}",learning_rate=0.08 max_depth=3 n_estimators=500 subsample=1.0,1.6792119380508916,2.106266748238106,248.2915432588103,196.6846552131791,0.8957409016548891,4,24,9be857a45ec909c0,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 1.0}",4,26,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.08 max_depth=2 n_estimators=100 subsample=1.0,1.6793085192624075,2.0765690988895016,246.49262230269233,197.47313303549208,0.8978314044310136,4,14,979ed4080b5475cc,learning_rate=0.08 max_depth=2 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",4,27,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.04 max_depth=3 n_estimators=300 subsample=1.0,1.6799487516817613,2.0995411975079823,247.2461348537181,196.36027698313694,0.8964493360823729,4,10,bcb915f99a1df415,learning_rate=0.04 max_depth=3 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",4,28,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 1.0}",learning_rate=0.04 max_depth=3 n_estimators=500 subsample=1.0,1.6799504755493788,2.0995428926478503,247.2463443468422,196.36045878222478,0.8964491387855689,4,12,c42842e2e704948a,learning_rate=0.04 max_depth=3 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 1.0}",4,29,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.04 max_depth=2 n_estimators=300 subsample=1.0,1.6800349187239398,2.0717757688025196,245.3981435541875,197.03035816488924,0.8982065247786566,4,4,7237328fdc9be0e8,learning_rate=0.04 max_depth=2 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",4,30,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.08 max_depth=2 n_estimators=300 subsample=1.0,1.6801449831322417,2.077449944084053,246.59411537016246,197.55043393206725,0.8977415989110491,4,16,592d1c537c094052,learning_rate=0.08 max_depth=2 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",4,31,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",learning_rate=0.08 max_depth=2 n_estimators=500 subsample=1.0,1.6801451638484355,2.0774501396429774,246.59413020222254,197.55043088110716,0.8977415801018296,4,18,713a67a9703fdb68,learning_rate=0.08 max_depth=2 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",4,32,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",learning_rate=0.04 max_depth=2 n_estimators=500 subsample=1.0,1.6801528221401496,2.071873263296763,245.4077732145309,197.04056784156674,0.8981972007548501,4,6,1099bbf70f1511bb,learning_rate=0.04 max_depth=2 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 1.0}",4,33,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.16 max_depth=3 n_estimators=100 subsample=1.0,1.6815893413785228,2.123589455995364,250.94111146129896,197.28873056759892,0.8939733421745284,4,32,50a7707e11a2a81d,learning_rate=0.16 max_depth=3 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.16, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 1.0}",4,34,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.16 max_depth=3 n_estimators=300 subsample=1.0,1.681589363312166,2.123589477540824,250.94111408644332,197.2887320703916,0.8939733400178668,4,34,06664b9670d07f59,learning_rate=0.16 max_depth=3 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.16, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 1.0}",4,35,False,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 1.0}",learning_rate=0.16 max_depth=3 n_estimators=500 subsample=1.0,1.681589363312166,2.123589477540824,250.94111408644332,197.2887320703916,0.8939733400178668,4,36,52e80fe46eca4f86,learning_rate=0.16 max_depth=3 n_estimators=500 subsample=1.0,"{""learning_rate"": 0.16, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 1.0}",4,36,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.08 max_depth=2 n_estimators=100 subsample=0.8,1.6819131774199485,2.0896050132349058,245.71475994076866,193.819138466026,0.8924667575053271,4,13,dcb8076b850ef5d4,learning_rate=0.08 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,1,True,True
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.08 max_depth=2 n_estimators=300 subsample=0.8,1.6861909938821156,2.098515264961816,246.58034092226296,194.26554751952327,0.8915766479439087,4,15,443ba1a5a28c4023,learning_rate=0.08 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,2,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.08 max_depth=2 n_estimators=500 subsample=0.8,1.686300346210031,2.0986709228682856,246.59116511086455,194.27494560396835,0.8915632581043196,4,17,8ad8b1cebd809d2d,learning_rate=0.08 max_depth=2 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",4,3,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.04 max_depth=3 n_estimators=300 subsample=0.8,1.6949411799238143,2.0988432981323744,245.72040784262464,193.53204304451887,0.892110717054808,4,9,0c65dee93bf18bc7,learning_rate=0.04 max_depth=3 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",4,4,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.04 max_depth=3 n_estimators=500 subsample=0.8,1.6950868119064744,2.0990450492286157,245.73157732368955,193.54631917720602,0.8920918233540895,4,11,df972d756040e157,learning_rate=0.04 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",4,5,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.04 max_depth=2 n_estimators=300 subsample=0.8,1.6997491911774834,2.103699147138929,245.3365105039287,194.37101438645885,0.8914382021964252,4,3,33f909e150dad66d,learning_rate=0.04 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,6,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.04 max_depth=3 n_estimators=100 subsample=0.8,1.7002811923288887,2.1026207298225437,246.71712798841108,194.36005931872467,0.8916323103976078,4,7,5708720c56ae8c36,learning_rate=0.04 max_depth=3 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",4,7,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.04 max_depth=2 n_estimators=500 subsample=0.8,1.7011389326632993,2.106165301358354,245.5385759127354,194.53079034945122,0.8912069083957006,4,5,92fd80a0db71798e,learning_rate=0.04 max_depth=2 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",4,8,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,1.7023169718808009,2.0976139183836553,245.92300679056927,195.63579587924872,0.8919972723971632,4,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,9,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.08 max_depth=3 n_estimators=100 subsample=0.8,1.7059031686895194,2.106604100997544,246.8101063776766,194.831355262685,0.891621472662104,4,19,ba8a3e2e4025cba1,learning_rate=0.08 max_depth=3 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",4,10,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.08 max_depth=3 n_estimators=300 subsample=0.8,1.7061483347110644,2.107434037889704,246.8305184927372,194.82992460564935,0.8915393176828732,4,21,86275d606a03973e,learning_rate=0.08 max_depth=3 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",4,11,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,1.7061500069284972,2.1074359194529224,246.83063995542295,194.83008449316011,0.891539148209069,4,23,6dcc0d318d6cb8d1,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",4,12,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,1.721090894246168,2.139266555241197,250.97589142176034,198.9009691661285,0.8880433190723137,4,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,13,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.16 max_depth=2 n_estimators=300 subsample=0.8,1.721514771732681,2.140377674786124,251.09648369230132,198.94452190436382,0.8879325452466527,4,27,1bfbc6c29848f690,learning_rate=0.16 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,14,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.16 max_depth=2 n_estimators=500 subsample=0.8,1.72151529027064,2.1403782267438043,251.09654840762278,198.94459730339315,0.8879324940503468,4,29,3eb504562167ef28,learning_rate=0.16 max_depth=2 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",4,15,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",learning_rate=0.04 max_depth=2 n_estimators=100 subsample=1.0,1.7218565052096932,2.1365954132741822,251.63561237854026,198.47021705263967,0.88789815707943,4,2,75e123e30e0001f2,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 1.0}",4,16,False,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",learning_rate=0.04 max_depth=2 n_estimators=300 subsample=1.0,1.7229543031789107,2.143552379853932,251.30404257019592,197.6526248935186,0.8872437130477486,4,4,7237328fdc9be0e8,learning_rate=0.04 max_depth=2 n_estimators=300 subsample=1.0,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 1.0}",4,17,False,False
