family,model_name,window_size,setup_key,effective_config_json,effective_config_summary,avg_tune_abs_error_pct_mean,avg_tune_close_RMSE_pct,avg_tune_close_RMSE,avg_tune_close_MAE,avg_tune_close_R2,n_indices,config_index,config_key,config_summary,config_json,source_rows,selection_rank,is_top5,is_selected_best
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,1.644619369387427,2.0042906739840856,236.93944114829486,193.210942377121,0.9045029848927287,4,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,1,True,True
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,1.6458505391787481,2.014673888273848,233.33028115863965,190.82566589851436,0.904203419185102,4,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,2,True,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.16 max_depth=2 n_estimators=500 subsample=0.8,1.6458678751334874,2.014694916160142,233.33268416540704,190.82760364326037,0.904201149717721,4,29,3eb504562167ef28,learning_rate=0.16 max_depth=2 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",4,3,True,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.16 max_depth=2 n_estimators=300 subsample=0.8,1.645867875133877,2.0146949162904995,233.33268416744835,190.82760363992537,0.9042011497029092,4,27,1bfbc6c29848f690,learning_rate=0.16 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,4,True,False
ml,GradientBoosting,10,GradientBoosting_w10,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.04 max_depth=3 n_estimators=100 subsample=0.8,1.6477000456917459,2.0091660174087407,236.2704489546734,192.15189117836294,0.9044402740590504,4,7,5708720c56ae8c36,learning_rate=0.04 max_depth=3 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",4,5,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",learning_rate=0.08 max_depth=2 n_estimators=100 subsample=0.8,1.6819131774199485,2.0896050132349058,245.71475994076866,193.819138466026,0.8924667575053271,4,13,dcb8076b850ef5d4,learning_rate=0.08 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,1,True,True
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.08 max_depth=2 n_estimators=300 subsample=0.8,1.6861909938821156,2.098515264961816,246.58034092226296,194.26554751952327,0.8915766479439087,4,15,443ba1a5a28c4023,learning_rate=0.08 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,2,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.08 max_depth=2 n_estimators=500 subsample=0.8,1.686300346210031,2.0986709228682856,246.59116511086455,194.27494560396835,0.8915632581043196,4,17,8ad8b1cebd809d2d,learning_rate=0.08 max_depth=2 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 500, ""subsample"": 0.8}",4,3,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",learning_rate=0.04 max_depth=3 n_estimators=300 subsample=0.8,1.6949411799238143,2.0988432981323744,245.72040784262464,193.53204304451887,0.892110717054808,4,9,0c65dee93bf18bc7,learning_rate=0.04 max_depth=3 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",4,4,True,False
ml,GradientBoosting,20,GradientBoosting_w20,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",learning_rate=0.04 max_depth=3 n_estimators=500 subsample=0.8,1.6950868119064744,2.0990450492286157,245.73157732368955,193.54631917720602,0.8920918233540895,4,11,df972d756040e157,learning_rate=0.04 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",4,5,True,False
ml,RandomForest,10,RandomForest_w10,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=100,1.6386830695957264,1.9797253012756881,233.06688848605293,191.18933265651515,0.9074263856243958,4,7,cb02c1136792f10c,max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",4,1,True,True
ml,RandomForest,10,RandomForest_w10,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=100,1.6386830695957264,1.9797253012756881,233.06688848605293,191.18933265651515,0.9074263856243958,4,31,87a5caa490b74c4a,max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",4,2,True,False
ml,RandomForest,10,RandomForest_w10,"{""max_depth"": 4, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",max_depth=4 max_features=0.8 min_samples_leaf=1 n_estimators=100,1.639168810981622,1.980037230348052,233.09236717367142,191.2148803175614,0.9073911846540786,4,19,4fed66cd3f5ddd7a,max_depth=4 max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": 4, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",4,3,True,False
ml,RandomForest,10,RandomForest_w10,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 500}",max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=500,1.666865200953732,2.013740720171053,237.14314550042178,194.47948701414913,0.9041888635506634,4,9,d3713cee080e3d6b,max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=500,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 500}",4,4,True,False
ml,RandomForest,10,RandomForest_w10,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 500}",max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=500,1.666865200953732,2.013740720171053,237.14314550042178,194.47948701414913,0.9041888635506634,4,33,cb753dbacc1a730c,max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=500,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 500}",4,5,True,False
ml,RandomForest,20,RandomForest_w20,"{""max_depth"": 4, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",max_depth=4 max_features=0.8 min_samples_leaf=1 n_estimators=100,1.7269195607359793,2.1371432469514646,253.57913313537114,201.46017804766723,0.8868616860862997,4,19,4fed66cd3f5ddd7a,max_depth=4 max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": 4, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",4,1,True,True
ml,RandomForest,20,RandomForest_w20,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=100,1.7276847062034018,2.139790407276541,254.11698879775952,201.68657433223876,0.8866945003614882,4,31,87a5caa490b74c4a,max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",4,2,True,False
ml,RandomForest,20,RandomForest_w20,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=100,1.7276971352234793,2.139840648705938,254.11317565585364,201.69324309001038,0.886689014216449,4,7,cb02c1136792f10c,max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",4,3,True,False
