Date,Open,High,Low,Close,Adj Close,Volume
2022-02-15,2563.85009765625,2609.419921875,2563.85009765625,2608.320068359375,2608.320068359375,0
2022-02-16,2607.47998046875,2616.989990234375,2583.72998046875,2609.219970703125,2609.219970703125,0
2022-02-17,2608.429931640625,2608.429931640625,2547.719970703125,2550.969970703125,2550.969970703125,0
2022-02-18,2551.06005859375,2559.639892578125,2519.179931640625,2530.7099609375,2530.7099609375,0
2022-02-22,2529.739990234375,2538.919921875,2483.409912109375,2503.7099609375,2503.7099609375,0
2022-02-23,2506.1201171875,2524.919921875,2454.47998046875,2456.300048828125,2456.300048828125,0
2022-02-24,2453.199951171875,2500.659912109375,2397.3701171875,2498.949951171875,2498.949951171875,0
2022-02-25,2499.080078125,2555.6298828125,2496.60009765625,2555.47998046875,2555.47998046875,0
2022-02-28,2555.1298828125,2562.06005859375,2519.580078125,2552.419921875,2552.419921875,0
2022-03-01,2551.639892578125,2555.1201171875,2496.93994140625,2512.320068359375,2512.320068359375,0
2022-03-02,2513.4599609375,2567.89990234375,2513.4599609375,2560.02001953125,2560.02001953125,0
2022-03-03,2560.159912109375,2573.800048828125,2530.8701171875,2541.0,2541.0,0
2022-03-04,2540.550048828125,2540.550048828125,2491.929931640625,2516.070068359375,2516.070068359375,0
2022-03-07,2516.22998046875,2516.22998046875,2438.72998046875,2439.179931640625,2439.179931640625,0
2022-03-08,2438.860107421875,2484.27001953125,2419.5400390625,2425.590087890625,2425.590087890625,0
2022-03-09,2425.89990234375,2501.8701171875,2425.89990234375,2490.25,2490.25,0
2022-03-10,2488.72998046875,2488.72998046875,2450.219970703125,2479.64990234375,2479.64990234375,0
2022-03-11,2480.820068359375,2497.169921875,2443.360107421875,2445.110107421875,2445.110107421875,0
2022-03-14,2445.139892578125,2465.909912109375,2415.14990234375,2422.010009765625,2422.010009765625,0
2022-03-15,2422.080078125,2476.469970703125,2422.080078125,2472.1201171875,2472.1201171875,0
2022-03-16,2472.93994140625,2533.2099609375,2469.949951171875,2532.64990234375,2532.64990234375,0
2022-03-17,2532.31005859375,2566.81005859375,2519.39990234375,2566.4599609375,2566.4599609375,0
2022-03-18,2566.469970703125,2599.5,2554.97998046875,2598.199951171875,2598.199951171875,0
2022-03-21,2597.31005859375,2608.469970703125,2573.159912109375,2593.89990234375,2593.89990234375,0
2022-03-22,2594.1201171875,2630.3798828125,2594.1201171875,2624.6298828125,2624.6298828125,0
2022-03-23,2623.3701171875,2623.3701171875,2590.510009765625,2590.89990234375,2590.89990234375,0
2022-03-24,2591.830078125,2627.110107421875,2591.830078125,2626.909912109375,2626.909912109375,0
2022-03-25,2626.840087890625,2639.239990234375,2613.75,2637.3701171875,2637.3701171875,0
2022-03-28,2637.3701171875,2655.530029296875,2620.800048828125,2655.489990234375,2655.489990234375,0
2022-03-29,2657.72998046875,2697.919921875,2657.72998046875,2694.0400390625,2694.0400390625,0
2022-03-30,2693.77001953125,2693.77001953125,2660.52001953125,2672.43994140625,2672.43994140625,0
2022-03-31,2672.419921875,2673.72998046875,2631.72998046875,2631.72998046875,2631.72998046875,0
2022-04-01,2631.77001953125,2644.030029296875,2620.8701171875,2643.199951171875,2643.199951171875,0
2022-04-04,2643.75,2664.530029296875,2641.639892578125,2663.929931640625,2663.929931640625,0
2022-04-05,2663.0,2667.419921875,2620.300048828125,2625.72998046875,2625.72998046875,0
2022-04-06,2623.47998046875,2623.47998046875,2579.360107421875,2597.3798828125,2597.3798828125,0
2022-04-07,2597.179931640625,2617.610107421875,2575.300048828125,2605.669921875,2605.669921875,0
2022-04-08,2605.1201171875,2616.840087890625,2589.89990234375,2597.179931640625,2597.179931640625,0
2022-04-11,2595.360107421875,2595.360107421875,2555.10009765625,2557.43994140625,2557.43994140625,0
2022-04-12,2558.909912109375,2593.800048828125,2541.489990234375,2549.860107421875,2549.860107421875,0
2022-04-13,2550.1298828125,2586.10009765625,2547.7900390625,2582.27001953125,2582.27001953125,0
2022-04-14,2581.739990234375,2590.02001953125,2550.10009765625,2550.909912109375,2550.909912109375,0
2022-04-18,2548.35009765625,2557.659912109375,2534.610107421875,2546.659912109375,2546.659912109375,0
2022-04-19,2546.159912109375,2595.7900390625,2546.159912109375,2590.989990234375,2590.989990234375,0
2022-04-20,2591.8798828125,2607.739990234375,2583.77001953125,2588.64990234375,2588.64990234375,0
2022-04-21,2594.02001953125,2619.580078125,2540.760009765625,2545.989990234375,2545.989990234375,0
2022-04-22,2542.300048828125,2542.300048828125,2474.5,2476.5,2476.5,0
2022-04-25,2472.679931640625,2493.280029296875,2437.590087890625,2492.330078125,2492.330078125,0
2022-04-26,2480.340087890625,2480.340087890625,2420.169921875,2420.330078125,2420.330078125,0
2022-04-27,2428.639892578125,2454.8701171875,2412.239990234375,2423.659912109375,2423.659912109375,0
2022-04-28,2428.93994140625,2494.090087890625,2422.97998046875,2482.030029296875,2482.030029296875,0
2022-04-29,2477.780029296875,2477.780029296875,2389.580078125,2393.6298828125,2393.6298828125,0
2022-05-02,2393.75,2416.199951171875,2355.669921875,2409.35009765625,2409.35009765625,0
2022-05-03,2410.280029296875,2433.72998046875,2404.77001953125,2420.6201171875,2420.6201171875,0
2022-05-04,2423.2900390625,2495.2900390625,2401.85009765625,2491.449951171875,2491.449951171875,0
2022-05-05,2479.1201171875,2479.1201171875,2375.77001953125,2399.5,2399.5,0
2022-05-06,2396.14990234375,2402.050048828125,2349.5400390625,2380.570068359375,2380.570068359375,0
2022-05-09,2378.0,2378.0,2289.4599609375,2298.43994140625,2298.43994140625,0
2022-05-10,2310.22998046875,2341.830078125,2275.39990234375,2303.280029296875,2303.280029296875,0
2022-05-11,2299.739990234375,2332.0400390625,2258.77001953125,2262.159912109375,2262.159912109375,0
2022-05-12,2256.8701171875,2283.760009765625,2222.889892578125,2264.050048828125,2264.050048828125,0
2022-05-13,2272.169921875,2331.8701171875,2272.169921875,2323.050048828125,2323.050048828125,0
2022-05-16,2321.22998046875,2333.159912109375,2300.610107421875,2311.070068359375,2311.070068359375,0
2022-05-17,2319.050048828125,2360.6298828125,2319.050048828125,2360.219970703125,2360.219970703125,0
2022-05-18,2355.969970703125,2355.969970703125,2259.56005859375,2265.7099609375,2265.7099609375,0
2022-05-19,2262.830078125,2281.77001953125,2240.840087890625,2256.389892578125,2256.389892578125,0
2022-05-20,2262.409912109375,2280.6298828125,2203.1201171875,2256.39990234375,2256.39990234375,0
2022-05-23,2268.43994140625,2300.320068359375,2259.239990234375,2295.469970703125,2295.469970703125,0
2022-05-24,2281.330078125,2281.330078125,2235.60009765625,2272.260009765625,2272.260009765625,0
2022-05-25,2267.969970703125,2309.510009765625,2263.699951171875,2298.06005859375,2298.06005859375,0
2022-05-26,2302.06005859375,2354.830078125,2302.06005859375,2345.22998046875,2345.22998046875,0
2022-05-27,2353.260009765625,2404.360107421875,2353.260009765625,2404.300048828125,2404.300048828125,0
2022-05-31,2395.5,2406.360107421875,2371.60009765625,2386.320068359375,2386.320068359375,0
2022-06-01,2396.5,2406.35009765625,2351.320068359375,2368.5,2368.5,0
2022-06-02,2369.580078125,2415.85009765625,2357.340087890625,2415.68994140625,2415.68994140625,0
2022-06-03,2399.719970703125,2399.719970703125,2371.639892578125,2377.330078125,2377.330078125,0
2022-06-06,2389.330078125,2410.18994140625,2378.389892578125,2384.949951171875,2384.949951171875,0
2022-06-07,2376.43994140625,2411.72998046875,2361.610107421875,2409.860107421875,2409.860107421875,0
2022-06-08,2403.610107421875,2409.260009765625,2378.52001953125,2383.239990234375,2383.239990234375,0
2022-06-09,2377.89990234375,2381.610107421875,2326.1201171875,2326.3798828125,2326.3798828125,0
2022-06-10,2308.989990234375,2308.989990234375,2257.080078125,2257.760009765625,2257.760009765625,0
2022-06-13,2230.989990234375,2230.989990234375,2157.239990234375,2165.72998046875,2165.72998046875,0
2022-06-14,2168.0400390625,2181.989990234375,2140.5400390625,2157.81005859375,2157.81005859375,0
2022-06-15,2168.9599609375,2217.27001953125,2152.179931640625,2190.0400390625,2190.0400390625,0
2022-06-16,2168.81005859375,2168.81005859375,2098.719970703125,2113.699951171875,2113.699951171875,0
2022-06-17,2114.89990234375,2139.949951171875,2100.14990234375,2122.22998046875,2122.22998046875,0
2022-06-21,2134.530029296875,2181.010009765625,2134.530029296875,2171.39990234375,2171.39990234375,0
2022-06-22,2159.330078125,2192.110107421875,2146.860107421875,2168.860107421875,2168.860107421875,0
2022-06-23,2174.47998046875,2195.89990234375,2160.85009765625,2192.02001953125,2192.02001953125,0
2022-06-24,2200.300048828125,2261.580078125,2200.300048828125,2260.780029296875,2260.780029296875,0
2022-06-27,2264.110107421875,2269.639892578125,2247.719970703125,2254.610107421875,2254.610107421875,0
2022-06-28,2260.27001953125,2279.860107421875,2208.5,2208.97998046875,2208.97998046875,0
2022-06-29,2208.8798828125,2213.909912109375,2192.510009765625,2204.110107421875,2204.110107421875,0
2022-06-30,2194.22998046875,2203.06005859375,2155.8701171875,2183.429931640625,2183.429931640625,0
2022-07-01,2182.260009765625,2210.35009765625,2165.669921875,2208.260009765625,2208.260009765625,0
2022-07-05,2200.6298828125,2215.739990234375,2159.590087890625,2215.35009765625,2215.35009765625,0
2022-07-06,2215.669921875,2233.47998046875,2199.320068359375,2218.989990234375,2218.989990234375,0
2022-07-07,2225.080078125,2259.8701171875,2225.080078125,2255.72998046875,2255.72998046875,0
2022-07-08,2252.489990234375,2264.77001953125,2235.35009765625,2253.1298828125,2253.1298828125,0
2022-07-11,2248.360107421875,2248.360107421875,2220.3798828125,2224.280029296875,2224.280029296875,0
2022-07-12,2221.580078125,2235.090087890625,2195.22998046875,2204.840087890625,2204.840087890625,0
2022-07-13,2191.81005859375,2210.050048828125,2170.090087890625,2195.68994140625,2195.68994140625,0
2022-07-14,2182.389892578125,2188.760009765625,2148.090087890625,2185.43994140625,2185.43994140625,0
2022-07-15,2197.2099609375,2228.429931640625,2197.2099609375,2228.340087890625,2228.340087890625,0
2022-07-18,2239.669921875,2253.679931640625,2205.929931640625,2212.199951171875,2212.199951171875,0
2022-07-19,2231.75,2276.2900390625,2231.75,2274.8701171875,2274.8701171875,0
2022-07-20,2274.550048828125,2299.760009765625,2268.47998046875,2293.030029296875,2293.030029296875,0
2022-07-21,2290.06005859375,2314.81005859375,2274.030029296875,2314.639892578125,2314.639892578125,0
2022-07-22,2315.0400390625,2322.929931640625,2277.18994140625,2290.169921875,2290.169921875,0
2022-07-25,2292.6201171875,2297.81005859375,2280.27001953125,2293.510009765625,2293.510009765625,0
2022-07-26,2288.7900390625,2288.7900390625,2260.5400390625,2265.9599609375,2265.9599609375,0
2022-07-27,2277.050048828125,2333.530029296875,2277.050048828125,2325.260009765625,2325.260009765625,0
2022-07-28,2330.199951171875,2356.72998046875,2306.919921875,2354.280029296875,2354.280029296875,0
2022-07-29,2354.590087890625,2391.159912109375,2354.590087890625,2386.010009765625,2386.010009765625,0
2022-08-01,2371.889892578125,2394.6201171875,2365.02001953125,2380.52001953125,2380.52001953125,0
2022-08-02,2370.239990234375,2394.919921875,2360.2900390625,2367.4599609375,2367.4599609375,0
2022-08-03,2379.800048828125,2412.030029296875,2379.449951171875,2405.449951171875,2405.449951171875,0
2022-08-04,2405.590087890625,2408.489990234375,2394.0,2403.570068359375,2403.570068359375,0
2022-08-05,2378.860107421875,2406.419921875,2378.860107421875,2403.2099609375,2403.2099609375,0
2022-08-08,2408.8798828125,2430.590087890625,2398.110107421875,2404.010009765625,2404.010009765625,0
2022-08-09,2401.43994140625,2401.43994140625,2383.169921875,2389.4599609375,2389.4599609375,0
2022-08-10,2412.2900390625,2445.340087890625,2412.2900390625,2444.820068359375,2444.820068359375,0
2022-08-11,2455.139892578125,2474.780029296875,2439.949951171875,2443.080078125,2443.080078125,0
2022-08-12,2446.75,2485.85009765625,2446.75,2485.800048828125,2485.800048828125,0
2022-08-15,2480.1201171875,2497.0,2472.2099609375,2494.89990234375,2494.89990234375,0
2022-08-16,2491.260009765625,2510.469970703125,2481.590087890625,2499.110107421875,2499.110107421875,0
2022-08-17,2490.199951171875,2493.39990234375,2464.679931640625,2476.8798828125,2476.8798828125,0
2022-08-18,2476.760009765625,2487.8701171875,2470.280029296875,2483.110107421875,2483.110107421875,0
2022-08-19,2476.81005859375,2476.81005859375,2441.669921875,2447.320068359375,2447.320068359375,0
2022-08-22,2419.760009765625,2419.760009765625,2390.5,2394.909912109375,2394.909912109375,0
2022-08-23,2393.1201171875,2409.800048828125,2388.909912109375,2390.780029296875,2390.780029296875,0
2022-08-24,2389.419921875,2409.2099609375,2386.449951171875,2399.989990234375,2399.989990234375,0
2022-08-25,2410.679931640625,2435.739990234375,2405.989990234375,2435.169921875,2435.169921875,0
2022-08-26,2436.260009765625,2436.469970703125,2353.5,2353.5,2353.5,0
2022-08-29,2335.27001953125,2355.669921875,2330.3701171875,2336.969970703125,2336.969970703125,0
2022-08-30,2345.7099609375,2345.8701171875,2298.8701171875,2310.68994140625,2310.68994140625,0
2022-08-31,2319.080078125,2327.60009765625,2293.090087890625,2293.2099609375,2293.2099609375,0
2022-09-01,2278.10009765625,2296.300048828125,2258.580078125,2294.6298828125,2294.6298828125,0
2022-09-02,2315.919921875,2324.7099609375,2261.64990234375,2271.659912109375,2271.659912109375,0
2022-09-06,2274.9599609375,2281.199951171875,2249.429931640625,2261.169921875,2261.169921875,0
2022-09-07,2260.1298828125,2308.3701171875,2259.989990234375,2304.260009765625,2304.260009765625,0
2022-09-08,2298.320068359375,2322.239990234375,2283.659912109375,2321.409912109375,2321.409912109375,0
2022-09-09,2328.56005859375,2364.449951171875,2328.56005859375,2359.5,2359.5,0
2022-09-12,2364.800048828125,2389.1298828125,2364.800048828125,2384.909912109375,2384.909912109375,0
2022-09-13,2364.820068359375,2364.820068359375,2276.669921875,2283.090087890625,2283.090087890625,0
2022-09-14,2285.320068359375,2298.06005859375,2271.570068359375,2291.010009765625,2291.010009765625,0
2022-09-15,2286.02001953125,2299.64990234375,2259.070068359375,2266.4599609375,2266.4599609375,0
2022-09-16,2257.699951171875,2257.699951171875,2225.7099609375,2245.919921875,2245.919921875,0
2022-09-19,2233.6298828125,2262.10009765625,2226.760009765625,2261.719970703125,2261.719970703125,0
2022-09-20,2253.0400390625,2253.0400390625,2219.1298828125,2234.469970703125,2234.469970703125,0
2022-09-21,2242.179931640625,2264.25,2196.6201171875,2196.8701171875,2196.8701171875,0
2022-09-22,2195.18994140625,2195.820068359375,2169.179931640625,2172.7900390625,2172.7900390625,0
2022-09-23,2162.030029296875,2162.030029296875,2107.360107421875,2133.669921875,2133.669921875,0
2022-09-26,2129.0,2147.889892578125,2104.8701171875,2109.75,2109.75,0
2022-09-27,2121.9599609375,2146.6298828125,2093.6298828125,2107.4599609375,2107.4599609375,0
2022-09-28,2112.280029296875,2162.610107421875,2106.25,2152.449951171875,2152.449951171875,0
2022-09-29,2149.050048828125,2149.050048828125,2089.0,2106.340087890625,2106.340087890625,0
2022-09-30,2105.320068359375,2127.179931640625,2076.949951171875,2077.610107421875,2077.610107421875,0
2022-10-03,2096.31005859375,2142.669921875,2088.64990234375,2131.6298828125,2131.6298828125,0
2022-10-04,2159.3701171875,2201.280029296875,2159.3701171875,2200.89990234375,2200.89990234375,0
2022-10-05,2175.669921875,2207.889892578125,2159.590087890625,2195.419921875,2195.419921875,0
2022-10-06,2189.929931640625,2204.4599609375,2171.919921875,2174.699951171875,2174.699951171875,0
2022-10-07,2154.0,2154.0,2102.080078125,2112.590087890625,2112.590087890625,0
2022-10-10,2118.659912109375,2118.889892578125,2081.72998046875,2095.719970703125,2095.719970703125,0
2022-10-11,2088.800048828125,2112.300048828125,2067.699951171875,2082.669921875,2082.669921875,0
2022-10-12,2083.360107421875,2091.8701171875,2074.239990234375,2076.340087890625,2076.340087890625,0
2022-10-13,2035.6800537109375,2136.35009765625,2026.22998046875,2127.60009765625,2127.60009765625,0
2022-10-14,2142.2099609375,2152.050048828125,2074.39990234375,2076.070068359375,2076.070068359375,0
2022-10-17,2094.27001953125,2139.449951171875,2094.27001953125,2133.14990234375,2133.14990234375,0
2022-10-18,2153.340087890625,2182.25,2139.85009765625,2158.489990234375,2158.489990234375,0
2022-10-19,2151.090087890625,2160.510009765625,2123.669921875,2139.780029296875,2139.780029296875,0
2022-10-20,2140.89990234375,2164.02001953125,2117.110107421875,2122.52001953125,2122.52001953125,0
2022-10-21,2122.219970703125,2174.14990234375,2113.739990234375,2171.389892578125,2171.389892578125,0
2022-10-24,2178.72998046875,2201.199951171875,2162.7099609375,2194.27001953125,2194.27001953125,0
2022-10-25,2194.68994140625,2236.5,2194.68994140625,2234.360107421875,2234.360107421875,0
2022-10-26,2222.860107421875,2253.27001953125,2216.639892578125,2220.06005859375,2220.06005859375,0
2022-10-27,2226.6201171875,2238.929931640625,2206.889892578125,2208.840087890625,2208.840087890625,0
2022-10-28,2215.5400390625,2263.10009765625,2210.06005859375,2260.9599609375,2260.9599609375,0
2022-10-31,2249.449951171875,2258.360107421875,2240.419921875,2245.81005859375,2245.81005859375,0
2022-11-01,2260.719970703125,2269.449951171875,2232.18994140625,2238.860107421875,2238.860107421875,0
2022-11-02,2234.7900390625,2258.1298828125,2179.52001953125,2179.9599609375,2179.9599609375,0
2022-11-03,2162.080078125,2176.0,2143.860107421875,2158.27001953125,2158.27001953125,0
2022-11-04,2182.110107421875,2199.75,2149.56005859375,2184.800048828125,2184.800048828125,0
2022-11-07,2192.139892578125,2208.4599609375,2181.300048828125,2204.56005859375,2204.56005859375,0
2022-11-08,2211.169921875,2235.4599609375,2192.239990234375,2216.0,2216.0,0
2022-11-09,2207.280029296875,2208.070068359375,2165.3701171875,2167.93994140625,2167.93994140625,0
2022-11-10,2216.780029296875,2293.18994140625,2216.780029296875,2292.300048828125,2292.300048828125,0
2022-11-11,2295.929931640625,2320.989990234375,2288.56005859375,2315.320068359375,2315.320068359375,0
2022-11-14,2308.989990234375,2323.139892578125,2292.2900390625,2292.6201171875,2292.6201171875,0
2022-11-15,2310.85009765625,2335.06005859375,2294.800048828125,2315.68994140625,2315.68994140625,0
2022-11-16,2310.8701171875,2310.8701171875,2289.739990234375,2292.10009765625,2292.10009765625,0
2022-11-17,2277.64990234375,2286.570068359375,2259.669921875,2282.409912109375,2282.409912109375,0
2022-11-18,2295.550048828125,2303.389892578125,2276.469970703125,2292.949951171875,2292.949951171875,0
2022-11-21,2288.780029296875,2289.510009765625,2273.739990234375,2282.830078125,2282.830078125,0
2022-11-22,2288.6298828125,2314.699951171875,2286.449951171875,2313.6201171875,2313.6201171875,0
2022-11-23,2312.219970703125,2330.889892578125,2311.179931640625,2327.14990234375,2327.14990234375,0
2022-11-25,2325.43994140625,2331.7900390625,2323.18994140625,2327.550048828125,2327.550048828125,0
2022-11-28,2313.10009765625,2318.739990234375,2285.800048828125,2290.330078125,2290.330078125,0
2022-11-29,2290.10009765625,2298.909912109375,2278.35009765625,2287.85009765625,2287.85009765625,0
2022-11-30,2287.300048828125,2358.449951171875,2276.6298828125,2358.449951171875,2358.449951171875,0
2022-12-01,2362.7099609375,2370.47998046875,2343.10009765625,2357.300048828125,2357.300048828125,0
2022-12-02,2336.830078125,2360.830078125,2328.860107421875,2355.5,2355.5,0
2022-12-05,2344.330078125,2344.330078125,2301.550048828125,2309.199951171875,2309.199951171875,0
2022-12-06,2308.25,2309.969970703125,2261.909912109375,2275.35009765625,2275.35009765625,0
2022-12-07,2271.199951171875,2284.81005859375,2264.830078125,2270.780029296875,2270.780029296875,0
2022-12-08,2278.18994140625,2295.929931640625,2272.8701171875,2288.409912109375,2288.409912109375,0
2022-12-09,2284.22998046875,2294.760009765625,2270.0400390625,2270.639892578125,2270.639892578125,0
2022-12-12,2272.47998046875,2303.43994140625,2270.969970703125,2303.360107421875,2303.360107421875,0
2022-12-13,2334.050048828125,2369.070068359375,2305.89990234375,2320.610107421875,2320.610107421875,0
2022-12-14,2319.860107421875,2339.409912109375,2291.570068359375,2307.110107421875,2307.110107421875,0
2022-12-15,2291.31005859375,2291.31005859375,2240.919921875,2248.949951171875,2248.949951171875,0
2022-12-16,2240.719970703125,2240.719970703125,2209.889892578125,2224.52001953125,2224.52001953125,0
2022-12-19,2224.9599609375,2225.320068359375,2192.72998046875,2202.2099609375,2202.2099609375,0
2022-12-20,2199.2099609375,2214.949951171875,2190.469970703125,2205.989990234375,2205.989990234375,0
2022-12-21,2213.68994140625,2245.679931640625,2213.68994140625,2239.260009765625,2239.260009765625,0
2022-12-22,2227.780029296875,2227.780029296875,2173.610107421875,2207.010009765625,2207.010009765625,0
2022-12-23,2203.18994140625,2219.429931640625,2192.72998046875,2219.320068359375,2219.320068359375,0
2022-12-27,2218.159912109375,2220.169921875,2201.590087890625,2209.7900390625,2209.7900390625,0
2022-12-28,2210.800048828125,2219.389892578125,2181.47998046875,2182.389892578125,2182.389892578125,0
2022-12-29,2189.239990234375,2227.260009765625,2189.239990234375,2222.72998046875,2222.72998046875,0
2022-12-30,2217.580078125,2217.580078125,2195.56005859375,2217.139892578125,2217.139892578125,0
2023-01-03,2225.43994140625,2240.489990234375,2191.780029296875,2207.550048828125,2207.550048828125,0
2023-01-04,2215.7099609375,2237.110107421875,2205.800048828125,2226.330078125,2226.330078125,0
2023-01-05,2219.719970703125,2219.719970703125,2196.669921875,2199.840087890625,2199.840087890625,0
2023-01-06,2209.550048828125,2255.06005859375,2201.909912109375,2249.27001953125,2249.27001953125,0
2023-01-09,2256.909912109375,2281.550048828125,2248.56005859375,2249.25,2249.25,0
2023-01-10,2246.360107421875,2266.93994140625,2241.340087890625,2266.719970703125,2266.719970703125,0
2023-01-11,2272.56005859375,2296.969970703125,2272.56005859375,2296.75,2296.75,0
2023-01-12,2300.639892578125,2314.5400390625,2279.27001953125,2307.780029296875,2307.780029296875,0
2023-01-13,2297.050048828125,2320.0400390625,2288.110107421875,2317.659912109375,2317.659912109375,0
2023-01-17,2317.8701171875,2327.050048828125,2310.030029296875,2314.02001953125,2314.02001953125,0
2023-01-18,2320.3701171875,2328.909912109375,2277.2900390625,2278.389892578125,2278.389892578125,0
2023-01-19,2271.0,2272.93994140625,2251.47998046875,2259.68994140625,2259.68994140625,0
2023-01-20,2265.1298828125,2303.320068359375,2260.070068359375,2303.27001953125,2303.27001953125,0
2023-01-23,2306.800048828125,2341.820068359375,2303.580078125,2331.840087890625,2331.840087890625,0
2023-01-24,2320.989990234375,2333.39990234375,2315.0400390625,2328.669921875,2328.669921875,0
2023-01-25,2309.2099609375,2330.43994140625,2289.64990234375,2328.919921875,2328.919921875,0
2023-01-26,2337.219970703125,2354.739990234375,2327.419921875,2354.169921875,2354.169921875,0
2023-01-27,2351.169921875,2374.64990234375,2348.2900390625,2361.860107421875,2361.860107421875,0
2023-01-30,2353.6201171875,2357.179931640625,2329.1298828125,2330.2900390625,2330.2900390625,0
2023-01-31,2332.929931640625,2367.800048828125,2332.929931640625,2367.610107421875,2367.610107421875,0
2023-02-01,2364.02001953125,2411.5,2346.68994140625,2394.889892578125,2394.889892578125,0
2023-02-02,2398.800048828125,2441.800048828125,2398.800048828125,2432.31005859375,2432.31005859375,0
2023-02-03,2416.260009765625,2433.030029296875,2398.93994140625,2406.10009765625,2406.10009765625,0
2023-02-06,2395.050048828125,2397.18994140625,2379.699951171875,2388.8701171875,2388.8701171875,0
2023-02-07,2385.669921875,2425.4599609375,2375.1201171875,2418.610107421875,2418.610107421875,0
2023-02-08,2410.8701171875,2414.969970703125,2388.18994140625,2391.330078125,2391.330078125,0
2023-02-09,2409.070068359375,2413.419921875,2362.02001953125,2368.2900390625,2368.2900390625,0
2023-02-10,2363.4599609375,2374.070068359375,2355.510009765625,2372.030029296875,2372.030029296875,0
2023-02-13,2376.1201171875,2400.3701171875,2372.4599609375,2399.2900390625,2399.2900390625,0
2023-02-14,2392.52001953125,2413.469970703125,2376.199951171875,2400.3701171875,2400.3701171875,0
2023-02-15,2391.5,2411.64990234375,2384.3798828125,2411.469970703125,2411.469970703125,0
2023-02-16,2398.070068359375,2405.739990234375,2377.929931640625,2379.0,2379.0,0
2023-02-17,2373.320068359375,2373.320068359375,2354.280029296875,2371.75,2371.75,0
2023-02-21,2363.6298828125,2363.6298828125,2320.6298828125,2321.610107421875,2321.610107421875,0
2023-02-22,2323.2099609375,2334.52001953125,2312.659912109375,2320.18994140625,2320.18994140625,0
2023-02-23,2329.739990234375,2341.169921875,2306.389892578125,2332.050048828125,2332.050048828125,0
2023-02-24,2310.8798828125,2311.56005859375,2291.949951171875,2307.530029296875,2307.530029296875,0
2023-02-27,2321.610107421875,2335.169921875,2309.52001953125,2314.389892578125,2314.389892578125,0
2023-02-28,2312.909912109375,2324.2900390625,2307.860107421875,2308.39990234375,2308.39990234375,0
2023-03-01,2308.030029296875,2310.360107421875,2291.7900390625,2299.070068359375,2299.070068359375,0
